timestamp,reward,state.STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value,state.STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value,state.ST_31003477.Q.value,state.ST_31003477.Q_LISSE.value,state.ST_31003477.T.value,state.ST_31003477.T_LISSE.value,action.STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value,next_state.STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value,next_state.STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value,next_state.ST_31003477.Q.value,next_state.ST_31003477.Q_LISSE.value,next_state.ST_31003477.T.value,next_state.ST_31003477.T_LISSE.value
"2008-04-15 14:47:40,169",0,120,120,3540,4020.0,7.0,7.0,14,120,120,4020,3912.0,10.0,10.0
"2008-04-15 14:48:20,165",0,120,120,4020,3912.0,10.0,10.0,14,120,120,5220,4260.0,12.0,12.0
"2008-04-15 14:49:00,169",0,120,120,5220,4260.0,12.0,12.0,14,120,120,4020,4608.0,9.0,9.0
"2008-04-15 14:49:40,172",0,120,120,4020,4608.0,9.0,9.0,14,120,120,3720,4296.0,9.0,9.0
"2008-04-15 14:50:20,164",0,120,120,3720,4296.0,9.0,9.0,14,120,120,4500,4044.0,10.0,10.0
"2008-04-15 14:51:00,165",0,120,120,4500,4044.0,10.0,10.0,14,120,120,4080,4224.0,10.0,10.0
"2008-04-15 14:51:40,172",0,120,120,4080,4224.0,10.0,10.0,14,120,120,3300,3996.0,8.0,8.0
"2008-04-15 14:52:20,173",0,120,120,3300,3996.0,8.0,8.0,14,120,120,3960,3648.0,9.0,9.0
"2008-04-15 14:53:00,166",0,120,120,3960,3648.0,9.0,9.0,14,120,120,3960,3660.0,9.0,9.0
"2008-04-15 14:53:40,169",0,120,120,3960,3660.0,9.0,9.0,14,120,120,3720,3768.0,9.0,9.0
"2008-04-15 14:54:20,170",0,120,120,3720,3768.0,9.0,9.0,14,120,120,4140,3816.0,10.0,10.0
"2008-04-15 14:55:00,165",0,120,120,4140,3816.0,10.0,10.0,14,120,120,3660,3828.0,8.0,8.0
"2008-04-15 14:55:40,168",0,120,120,3660,3828.0,8.0,8.0,14,120,120,4140,3888.0,9.0,9.0
"2008-04-15 14:56:20,161",0,120,120,4140,3888.0,9.0,9.0,14,120,120,3960,3948.0,8.0,8.0
"2008-04-15 14:57:00,158",0,120,120,3960,3948.0,8.0,8.0,14,120,120,3660,3948.0,9.0,9.0
"2008-04-15 14:57:40,161",0,120,120,3660,3948.0,9.0,9.0,14,120,120,4020,3804.0,10.0,10.0
"2008-04-15 14:58:20,166",0,120,120,4020,3804.0,10.0,10.0,14,120,120,5100,4236.0,11.0,11.0
"2008-04-15 14:59:00,170",0,120,120,5100,4236.0,11.0,11.0,14,120,120,4020,4596.0,8.0,8.0
"2008-04-15 14:59:40,163",0,120,120,4020,4596.0,8.0,8.0,14,120,120,3780,4368.0,9.0,9.0
"2008-04-15 15:00:20,165",0,120,120,3780,4368.0,9.0,9.0,14,120,120,3660,3840.0,9.0,9.0
"2008-04-15 15:01:00,171",0,120,120,3660,3840.0,9.0,9.0,14,120,120,3060,3528.0,7.0,7.0
"2008-04-15 15:01:40,155",0,120,120,3060,3528.0,7.0,7.0,14,120,120,3180,3168.0,7.0,7.0
"2008-04-15 15:02:20,160",0,120,120,3180,3168.0,7.0,7.0,14,40,10,4380,3348.0,10.0,10.0
"2008-04-15 15:03:00,166",0,40,10,4380,3348.0,10.0,10.0,14,40,22,4920,4164.0,12.0,12.0
"2008-04-15 15:03:40,165",0,40,22,4920,4164.0,12.0,12.0,14,120,120,3840,4476.0,8.0,8.0
"2008-04-15 15:04:20,162",0,120,120,3840,4476.0,8.0,8.0,14,120,120,4260,4224.0,10.0,10.0
"2008-04-15 15:05:00,168",0,120,120,4260,4224.0,10.0,10.0,14,120,120,4440,4164.0,10.0,10.0
"2008-04-15 15:05:40,164",0,120,120,4440,4164.0,10.0,10.0,14,120,120,3180,4092.0,6.0,6.0
"2008-04-15 15:06:20,160",0,120,120,3180,4092.0,6.0,6.0,14,120,120,3420,3612.0,8.0,8.0
"2008-04-15 15:07:00,159",0,120,120,3420,3612.0,8.0,8.0,14,120,120,4020,3444.0,9.0,9.0
"2008-04-15 15:07:40,166",0,120,120,4020,3444.0,9.0,9.0,14,120,120,4140,3888.0,9.0,9.0
"2008-04-15 15:08:20,158",0,120,120,4140,3888.0,9.0,9.0,14,120,120,4080,4188.0,11.0,11.0
"2008-04-15 15:09:00,161",0,120,120,4080,4188.0,11.0,11.0,14,120,120,4140,4212.0,10.0,10.0
"2008-04-15 15:09:40,167",0,120,120,4140,4212.0,10.0,10.0,14,120,120,4560,4248.0,10.0,10.0
"2008-04-15 15:10:20,171",0,120,120,4560,4248.0,10.0,10.0,14,120,120,3960,4260.0,8.0,8.0
"2008-04-15 15:11:00,170",0,120,120,3960,4260.0,8.0,8.0,14,120,120,2700,3768.0,6.0,6.0
"2008-04-15 15:11:40,159",0,120,120,2700,3768.0,6.0,6.0,14,120,120,3000,3156.0,6.0,6.0
"2008-04-15 15:12:20,164",0,120,120,3000,3156.0,6.0,6.0,14,120,120,3840,3288.0,9.0,9.0
"2008-04-15 15:13:00,161",0,120,120,3840,3288.0,9.0,9.0,14,120,120,3420,3672.0,8.0,8.0
"2008-04-15 15:13:40,163",0,120,120,3420,3672.0,8.0,8.0,14,120,120,3300,3624.0,7.0,7.0
"2008-04-15 15:14:20,166",0,120,120,3300,3624.0,7.0,7.0,14,120,120,4140,3600.0,10.0,10.0
"2008-04-15 15:15:00,170",0,120,120,4140,3600.0,10.0,10.0,14,120,120,4860,4128.0,14.0,14.0
"2008-04-15 15:15:40,158",0,120,120,4860,4128.0,14.0,14.0,14,120,120,5640,4872.0,14.0,14.0
"2008-04-15 15:16:20,161",0,120,120,5640,4872.0,14.0,14.0,14,120,120,4980,5184.0,11.0,11.0
"2008-04-15 15:17:00,166",0,120,120,4980,5184.0,11.0,11.0,14,120,120,4500,4944.0,11.0,11.0
"2008-04-15 15:17:40,156",0,120,120,4500,4944.0,11.0,11.0,14,120,120,4740,4584.0,11.0,11.0
"2008-04-15 15:18:20,162",0,120,120,4740,4584.0,11.0,11.0,14,120,120,4980,4704.0,12.0,12.0
"2008-04-15 15:19:00,165",0,120,120,4980,4704.0,12.0,12.0,14,120,120,3780,4512.0,8.0,8.0
"2008-04-15 15:19:40,162",0,120,120,3780,4512.0,8.0,8.0,14,120,120,5220,4452.0,12.0,12.0
"2008-04-15 15:20:20,158",0,120,120,5220,4452.0,12.0,12.0,14,120,120,4140,4344.0,9.0,9.0
"2008-04-15 15:21:00,165",0,120,120,4140,4344.0,9.0,9.0,14,120,120,3900,4224.0,8.0,8.0
"2008-04-15 15:21:40,170",0,120,120,3900,4224.0,8.0,8.0,14,120,120,4140,3996.0,9.0,9.0
"2008-04-15 15:22:20,165",0,120,120,4140,3996.0,9.0,9.0,14,120,120,3240,3924.0,7.0,7.0
"2008-04-15 15:23:00,168",0,120,120,3240,3924.0,7.0,7.0,14,120,120,3780,3696.0,9.0,9.0
"2008-04-15 15:23:40,168",0,120,120,3780,3696.0,9.0,9.0,14,120,120,3900,3636.0,9.0,9.0
"2008-04-15 15:24:20,156",0,120,120,3900,3636.0,9.0,9.0,14,120,120,3600,3828.0,9.0,9.0
"2008-04-15 15:25:00,160",0,120,120,3600,3828.0,9.0,9.0,14,120,120,3780,3852.0,8.0,8.0
"2008-04-15 15:25:40,162",0,120,120,3780,3852.0,8.0,8.0,14,120,120,3900,3864.0,9.0,9.0
"2008-04-15 15:26:20,167",0,120,120,3900,3864.0,9.0,9.0,14,120,120,3780,3912.0,8.0,8.0
"2008-04-15 15:27:00,168",0,120,120,3780,3912.0,8.0,8.0,14,120,120,3120,3600.0,7.0,7.0
"2008-04-15 15:27:40,170",0,120,120,3120,3600.0,7.0,7.0,14,120,120,3960,3564.0,9.0,9.0
"2008-04-15 15:28:20,165",0,120,120,3960,3564.0,9.0,9.0,14,120,120,3780,3708.0,9.0,9.0
"2008-04-15 15:29:00,161",0,120,120,3780,3708.0,9.0,9.0,14,120,120,3540,3792.0,8.0,8.0
"2008-04-15 15:29:40,160",0,120,120,3540,3792.0,8.0,8.0,14,120,120,4440,3888.0,10.0,10.0
"2008-04-15 15:30:20,165",0,120,120,4440,3888.0,10.0,10.0,14,120,120,3060,3816.0,7.0,7.0
"2008-04-15 15:31:00,161",0,120,120,3060,3816.0,7.0,7.0,14,120,120,3540,3636.0,8.0,8.0
"2008-04-15 15:31:40,164",0,120,120,3540,3636.0,8.0,8.0,14,120,120,3900,3528.0,9.0,9.0
"2008-04-15 15:32:20,167",0,120,120,3900,3528.0,9.0,9.0,14,120,120,3060,3588.0,7.0,7.0
"2008-04-15 15:33:00,172",0,120,120,3060,3588.0,7.0,7.0,14,120,120,4740,3768.0,11.0,11.0
"2008-04-15 15:33:40,157",0,120,120,4740,3768.0,11.0,11.0,14,120,120,4140,4092.0,10.0,10.0
"2008-04-15 15:34:20,166",0,120,120,4140,4092.0,10.0,10.0,14,120,120,4320,4344.0,11.0,11.0
"2008-04-15 15:35:00,162",0,120,120,4320,4344.0,11.0,11.0,14,120,120,4860,4368.0,12.0,12.0
"2008-04-15 15:35:40,158",0,120,120,4860,4368.0,12.0,12.0,14,120,120,4620,4644.0,11.0,11.0
"2008-04-15 15:36:20,165",0,120,120,4620,4644.0,11.0,11.0,14,120,120,4020,4512.0,10.0,10.0
"2008-04-15 15:37:00,161",0,120,120,4020,4512.0,10.0,10.0,14,120,120,4020,4152.0,10.0,10.0
"2008-04-15 15:37:40,154",0,120,120,4020,4152.0,10.0,10.0,14,120,120,4320,4140.0,10.0,10.0
"2008-04-15 15:38:20,162",0,120,120,4320,4140.0,10.0,10.0,14,120,120,3960,4236.0,9.0,9.0
"2008-04-15 15:39:00,159",0,120,120,3960,4236.0,9.0,9.0,14,120,120,4380,4308.0,9.0,9.0
"2008-04-15 15:39:40,167",0,120,120,4380,4308.0,9.0,9.0,14,120,120,4140,4212.0,9.0,9.0
"2008-04-15 15:40:20,159",0,120,120,4140,4212.0,9.0,9.0,14,120,120,5340,4404.0,12.0,12.0
"2008-04-15 15:41:00,162",0,120,120,5340,4404.0,12.0,12.0,14,120,120,5520,4740.0,13.0,13.0
"2008-04-15 15:41:40,168",0,120,120,5520,4740.0,13.0,13.0,14,120,120,4680,4944.0,12.0,12.0
"2008-04-15 15:42:20,160",0,120,120,4680,4944.0,12.0,12.0,14,120,120,3840,4476.0,9.0,9.0
"2008-04-15 15:43:00,159",0,120,120,3840,4476.0,9.0,9.0,14,120,120,4320,4176.0,10.0,10.0
"2008-04-15 15:43:40,164",0,120,120,4320,4176.0,10.0,10.0,14,120,120,4440,4356.0,9.0,9.0
"2008-04-15 15:44:20,171",0,120,120,4440,4356.0,9.0,9.0,14,120,120,3600,4332.0,7.0,7.0
"2008-04-15 15:45:00,165",0,120,120,3600,4332.0,7.0,7.0,14,120,120,3240,3816.0,7.0,7.0
"2008-04-15 15:45:40,169",0,120,120,3240,3816.0,7.0,7.0,14,120,120,3660,3492.0,8.0,8.0
"2008-04-15 15:46:20,168",0,120,120,3660,3492.0,8.0,8.0,14,120,120,3240,3516.0,7.0,7.0
"2008-04-15 15:47:00,164",0,120,120,3240,3516.0,7.0,7.0,14,120,120,3540,3564.0,8.0,8.0
"2008-04-15 15:47:40,166",0,120,120,3540,3564.0,8.0,8.0,14,40,10,4080,3708.0,9.0,9.0
"2008-04-15 15:48:20,164",0,40,10,4080,3708.0,9.0,9.0,14,40,22,3780,3924.0,8.0,8.0
"2008-04-15 15:49:00,169",0,40,22,3780,3924.0,8.0,8.0,14,120,120,4020,3936.0,9.0,9.0
"2008-04-15 15:49:40,162",0,120,120,4020,3936.0,9.0,9.0,14,120,120,5100,4236.0,11.0,11.0
"2008-04-15 15:50:20,165",0,120,120,5100,4236.0,11.0,11.0,14,120,120,5340,4908.0,13.0,13.0
"2008-04-15 15:51:00,162",0,120,120,5340,4908.0,13.0,13.0,14,120,120,4080,4956.0,9.0,9.0
"2008-04-15 15:51:40,156",0,120,120,4080,4956.0,9.0,9.0,14,120,120,3660,4380.0,8.0,8.0
"2008-04-15 15:52:20,158",0,120,120,3660,4380.0,8.0,8.0,14,120,120,3420,3792.0,7.0,7.0
"2008-04-15 15:53:00,167",0,120,120,3420,3792.0,7.0,7.0,14,120,120,4140,3828.0,9.0,9.0
"2008-04-15 15:53:40,158",0,120,120,4140,3828.0,9.0,9.0,14,120,120,4380,4092.0,10.0,10.0
"2008-04-15 15:54:20,157",0,120,120,4380,4092.0,10.0,10.0,14,120,120,5100,4536.0,13.0,13.0
"2008-04-15 15:55:00,165",0,120,120,5100,4536.0,13.0,13.0,14,120,120,4920,4884.0,12.0,12.0
"2008-04-15 15:55:40,170",0,120,120,4920,4884.0,12.0,12.0,14,120,120,3600,4608.0,8.0,8.0
"2008-04-15 15:56:20,159",0,120,120,3600,4608.0,8.0,8.0,14,120,120,5280,4488.0,12.0,12.0
"2008-04-15 15:57:00,161",0,120,120,5280,4488.0,12.0,12.0,14,120,120,4800,4716.0,11.0,11.0
"2008-04-15 15:57:40,168",0,120,120,4800,4716.0,11.0,11.0,14,120,120,4500,4932.0,10.0,10.0
"2008-04-15 15:58:20,163",0,120,120,4500,4932.0,10.0,10.0,14,120,120,3840,4344.0,9.0,9.0
"2008-04-15 15:59:00,166",0,120,120,3840,4344.0,9.0,9.0,14,120,120,4440,4152.0,11.0,11.0
"2008-04-15 15:59:40,170",0,120,120,4440,4152.0,11.0,11.0,14,120,120,4680,4260.0,10.0,10.0
"2008-04-15 16:00:20,164",0,120,120,4680,4260.0,10.0,10.0,14,120,120,4440,4560.0,9.0,9.0
"2008-04-15 16:01:00,161",0,120,120,4440,4560.0,9.0,9.0,14,120,120,3360,4248.0,7.0,7.0
"2008-04-15 16:01:40,167",0,120,120,3360,4248.0,7.0,7.0,14,120,120,3540,3780.0,8.0,8.0
"2008-04-15 16:02:20,166",0,120,120,3540,3780.0,8.0,8.0,14,120,120,3660,3636.0,7.0,7.0
"2008-04-15 16:03:00,159",0,120,120,3660,3636.0,7.0,7.0,14,120,120,4140,3888.0,10.0,10.0
"2008-04-15 16:03:40,169",0,120,120,4140,3888.0,10.0,10.0,14,120,120,3660,3960.0,9.0,9.0
"2008-04-15 16:04:20,165",0,120,120,3660,3960.0,9.0,9.0,14,120,120,3420,3768.0,7.0,7.0
"2008-04-15 16:05:00,154",0,120,120,3420,3768.0,7.0,7.0,14,120,120,3600,3600.0,8.0,8.0
"2008-04-15 16:05:40,158",0,120,120,3600,3600.0,8.0,8.0,14,120,120,3660,3636.0,8.0,8.0
"2008-04-15 16:06:20,164",0,120,120,3660,3636.0,8.0,8.0,14,120,120,3720,3732.0,9.0,9.0
"2008-04-15 16:07:00,171",0,120,120,3720,3732.0,9.0,9.0,14,120,120,3360,3684.0,7.0,7.0
"2008-04-15 16:07:40,157",0,120,120,3360,3684.0,7.0,7.0,14,120,120,4440,3780.0,11.0,11.0
"2008-04-15 16:08:20,164",0,120,120,4440,3780.0,11.0,11.0,14,120,120,4800,4116.0,12.0,12.0
"2008-04-15 16:09:00,170",0,120,120,4800,4116.0,12.0,12.0,14,120,120,4320,4356.0,11.0,11.0
"2008-04-15 16:09:40,160",0,120,120,4320,4356.0,11.0,11.0,14,120,120,4800,4440.0,12.0,12.0
"2008-04-15 16:10:20,165",0,120,120,4800,4440.0,12.0,12.0,14,120,120,5580,4848.0,13.0,13.0
"2008-04-15 16:11:00,168",0,120,120,5580,4848.0,13.0,13.0,14,120,120,6000,5484.0,14.0,14.0
"2008-04-15 16:11:40,167",0,120,120,6000,5484.0,14.0,14.0,14,120,120,4620,5484.0,11.0,11.0
"2008-04-15 16:12:20,162",0,120,120,4620,5484.0,11.0,11.0,14,120,120,4020,4788.0,9.0,9.0
"2008-04-15 16:13:00,159",0,120,120,4020,4788.0,9.0,9.0,14,120,120,4980,4356.0,11.0,11.0
"2008-04-15 16:13:40,164",0,120,120,4980,4356.0,11.0,11.0,14,120,120,4980,4620.0,10.0,10.0
"2008-04-15 16:14:20,156",0,120,120,4980,4620.0,10.0,10.0,14,120,120,4380,4692.0,10.0,10.0
"2008-04-15 16:15:00,163",0,120,120,4380,4692.0,10.0,10.0,14,120,120,4800,4572.0,11.0,11.0
"2008-04-15 16:15:40,168",0,120,120,4800,4572.0,11.0,11.0,14,120,120,4260,4440.0,10.0,10.0
"2008-04-15 16:16:20,160",0,120,120,4260,4440.0,10.0,10.0,14,120,120,5760,4848.0,13.0,13.0
"2008-04-15 16:17:00,187",0,120,120,5760,4848.0,13.0,13.0,14,120,120,5400,5268.0,12.0,12.0
"2008-04-15 16:17:40,167",0,120,120,5400,5268.0,12.0,12.0,14,120,120,6060,5808.0,14.0,14.0
"2008-04-15 16:18:20,165",0,120,120,6060,5808.0,14.0,14.0,14,120,120,4560,5508.0,10.0,10.0
"2008-04-15 16:19:00,159",0,120,120,4560,5508.0,10.0,10.0,14,120,120,3900,4824.0,10.0,10.0
"2008-04-15 16:19:40,160",0,120,120,3900,4824.0,10.0,10.0,14,120,120,4860,4368.0,12.0,12.0
"2008-04-15 16:20:20,167",0,120,120,4860,4368.0,12.0,12.0,14,120,120,4560,4536.0,10.0,10.0
"2008-04-15 16:21:00,156",0,120,120,4560,4536.0,10.0,10.0,14,120,120,4860,4764.0,11.0,11.0
"2008-04-15 16:21:40,165",0,120,120,4860,4764.0,11.0,11.0,14,120,120,5040,4800.0,12.0,12.0
"2008-04-15 16:22:20,165",0,120,120,5040,4800.0,12.0,12.0,14,120,120,5880,5244.0,14.0,14.0
"2008-04-15 16:23:00,165",0,120,120,5880,5244.0,14.0,14.0,14,120,120,5220,5400.0,12.0,12.0
"2008-04-15 16:23:40,156",0,120,120,5220,5400.0,12.0,12.0,14,120,120,5040,5304.0,11.0,11.0
"2008-04-15 16:24:20,164",0,120,120,5040,5304.0,11.0,11.0,14,120,120,4680,4992.0,11.0,11.0
"2008-04-15 16:25:00,167",0,120,120,4680,4992.0,11.0,11.0,14,120,120,4080,4716.0,9.0,9.0
"2008-04-15 16:25:40,156",0,120,120,4080,4716.0,9.0,9.0,14,120,120,3420,4128.0,8.0,8.0
"2008-04-15 16:26:20,161",0,120,120,3420,4128.0,8.0,8.0,14,120,120,4500,3876.0,10.0,10.0
"2008-04-15 16:27:00,165",0,120,120,4500,3876.0,10.0,10.0,14,120,120,4980,4296.0,11.0,11.0
"2008-04-15 16:27:40,160",0,120,120,4980,4296.0,11.0,11.0,14,120,120,4680,4680.0,10.0,10.0
"2008-04-15 16:28:20,164",0,120,120,4680,4680.0,10.0,10.0,14,120,120,4560,4668.0,12.0,12.0
"2008-04-15 16:29:00,169",0,120,120,4560,4668.0,12.0,12.0,14,120,120,4860,4644.0,11.0,11.0
"2008-04-15 16:29:40,170",0,120,120,4860,4644.0,11.0,11.0,14,120,120,5100,4860.0,12.0,12.0
"2008-04-15 16:30:20,157",0,120,120,5100,4860.0,12.0,12.0,14,120,120,4380,4872.0,10.0,10.0
"2008-04-15 16:31:00,163",0,120,120,4380,4872.0,10.0,10.0,14,120,120,5040,4764.0,11.0,11.0
"2008-04-15 16:31:40,166",0,120,120,5040,4764.0,11.0,11.0,14,120,120,4980,4836.0,11.0,11.0
"2008-04-15 16:32:20,165",0,120,120,4980,4836.0,11.0,11.0,14,120,120,3960,4632.0,9.0,9.0
"2008-04-15 16:33:00,161",0,120,120,3960,4632.0,9.0,9.0,14,40,10,4260,4272.0,9.0,9.0
"2008-04-15 16:33:40,169",0,40,10,4260,4272.0,9.0,9.0,14,40,19,3840,4020.0,9.0,9.0
"2008-04-15 16:34:20,172",0,40,19,3840,4020.0,9.0,9.0,14,120,120,3660,3924.0,8.0,8.0
"2008-04-15 16:35:00,156",0,120,120,3660,3924.0,8.0,8.0,14,120,120,3180,3612.0,6.0,6.0
"2008-04-15 16:35:40,162",0,120,120,3180,3612.0,6.0,6.0,14,120,120,3960,3624.0,9.0,9.0
"2008-04-15 16:36:20,163",0,120,120,3960,3624.0,9.0,9.0,14,120,120,4620,4104.0,10.0,10.0
"2008-04-15 16:37:00,158",0,120,120,4620,4104.0,10.0,10.0,14,120,120,4080,4440.0,10.0,10.0
"2008-04-15 16:37:40,163",0,120,120,4080,4440.0,10.0,10.0,14,120,120,4680,4524.0,11.0,11.0
"2008-04-15 16:38:20,164",0,120,120,4680,4524.0,11.0,11.0,14,120,120,4740,4560.0,10.0,10.0
"2008-04-15 16:39:00,160",0,120,120,4740,4560.0,10.0,10.0,14,120,120,4440,4620.0,10.0,10.0
"2008-04-15 16:39:40,166",0,120,120,4440,4620.0,10.0,10.0,14,120,120,4140,4440.0,9.0,9.0
"2008-04-15 16:40:20,166",0,120,120,4140,4440.0,9.0,9.0,14,120,120,3840,4224.0,8.0,8.0
"2008-04-15 16:41:00,172",0,120,120,3840,4224.0,8.0,8.0,14,120,120,3720,4032.0,7.0,7.0
"2008-04-15 16:41:40,157",0,120,120,3720,4032.0,7.0,7.0,14,120,120,4680,4080.0,11.0,11.0
"2008-04-15 16:42:20,161",0,120,120,4680,4080.0,11.0,11.0,14,120,120,4860,4476.0,11.0,11.0
"2008-04-15 16:43:00,170",0,120,120,4860,4476.0,11.0,11.0,14,120,120,4320,4716.0,9.0,9.0
"2008-04-15 16:43:40,158",0,120,120,4320,4716.0,9.0,9.0,14,120,120,4200,4584.0,9.0,9.0
"2008-04-15 16:44:20,164",0,120,120,4200,4584.0,9.0,9.0,14,120,120,4260,4440.0,9.0,9.0
"2008-04-15 16:45:00,163",0,120,120,4260,4440.0,9.0,9.0,14,120,120,4860,4536.0,11.0,11.0
"2008-04-15 16:45:40,167",0,120,120,4860,4536.0,11.0,11.0,14,120,120,4140,4488.0,9.0,9.0
"2008-04-15 16:46:20,161",0,120,120,4140,4488.0,9.0,9.0,14,120,120,4200,4368.0,10.0,10.0
"2008-04-15 16:47:00,163",0,120,120,4200,4368.0,10.0,10.0,14,120,120,4680,4284.0,11.0,11.0
"2008-04-15 16:47:40,167",0,120,120,4680,4284.0,11.0,11.0,14,120,120,5460,4776.0,13.0,13.0
"2008-04-15 16:48:20,161",0,120,120,5460,4776.0,13.0,13.0,14,120,120,3960,4776.0,8.0,8.0
"2008-04-15 16:49:00,162",0,120,120,3960,4776.0,8.0,8.0,14,120,120,4380,4380.0,11.0,11.0
"2008-04-15 16:49:40,168",0,120,120,4380,4380.0,11.0,11.0,14,120,120,5340,4512.0,13.0,13.0
"2008-04-15 16:50:20,156",0,120,120,5340,4512.0,13.0,13.0,14,120,120,4080,4812.0,9.0,9.0
"2008-04-15 16:51:00,160",0,120,120,4080,4812.0,9.0,9.0,14,120,120,4140,4560.0,9.0,9.0
"2008-04-15 16:51:40,163",0,120,120,4140,4560.0,9.0,9.0,14,120,120,4920,4368.0,10.0,10.0
"2008-04-15 16:52:20,170",0,120,120,4920,4368.0,10.0,10.0,14,120,120,4680,4596.0,10.0,10.0
"2008-04-15 16:53:00,166",0,120,120,4680,4596.0,10.0,10.0,14,120,120,4500,4608.0,10.0,10.0
"2008-04-15 16:53:40,162",0,120,120,4500,4608.0,10.0,10.0,14,120,120,4440,4488.0,10.0,10.0
"2008-04-15 16:54:20,165",0,120,120,4440,4488.0,10.0,10.0,14,120,120,3900,4320.0,9.0,9.0
"2008-04-15 16:55:00,156",0,120,120,3900,4320.0,9.0,9.0,14,120,120,4440,4224.0,9.0,9.0
"2008-04-15 16:55:40,162",0,120,120,4440,4224.0,9.0,9.0,14,120,120,5040,4488.0,11.0,11.0
"2008-04-15 16:56:20,167",0,120,120,5040,4488.0,11.0,11.0,14,120,120,4080,4632.0,9.0,9.0
"2008-04-15 16:57:00,166",0,120,120,4080,4632.0,9.0,9.0,14,120,120,4200,4440.0,9.0,9.0
"2008-04-15 16:57:40,162",0,120,120,4200,4440.0,9.0,9.0,14,120,120,4980,4440.0,11.0,11.0
"2008-04-15 16:58:20,165",0,120,120,4980,4440.0,11.0,11.0,14,120,120,5580,5004.0,13.0,13.0
"2008-04-15 16:59:00,164",0,120,120,5580,5004.0,13.0,13.0,14,120,120,4680,5112.0,10.0,10.0
"2008-04-15 16:59:40,155",0,120,120,4680,5112.0,10.0,10.0,14,120,120,4740,4836.0,11.0,11.0
"2008-04-15 17:00:20,163",0,120,120,4740,4836.0,11.0,11.0,14,120,120,4320,4512.0,10.0,10.0
"2008-04-15 17:01:00,170",0,120,120,4320,4512.0,10.0,10.0,14,120,120,4800,4632.0,11.0,11.0
"2008-04-15 17:01:40,154",0,120,120,4800,4632.0,11.0,11.0,14,120,120,4740,4764.0,11.0,11.0
"2008-04-15 17:02:20,159",0,120,120,4740,4764.0,11.0,11.0,14,120,120,5340,4908.0,12.0,12.0
"2008-04-15 17:03:00,164",0,120,120,5340,4908.0,12.0,12.0,14,120,120,6120,5244.0,15.0,15.0
"2008-04-15 17:03:40,167",0,120,120,6120,5244.0,15.0,15.0,14,120,120,5040,5520.0,11.0,11.0
"2008-04-15 17:04:20,164",0,120,120,5040,5520.0,11.0,11.0,14,120,120,4740,5268.0,11.0,11.0
"2008-04-15 17:05:00,165",0,120,120,4740,5268.0,11.0,11.0,14,120,120,5400,5040.0,12.0,12.0
"2008-04-15 17:05:40,171",0,120,120,5400,5040.0,12.0,12.0,14,120,120,4860,5088.0,11.0,11.0
"2008-04-15 17:06:20,160",0,120,120,4860,5088.0,11.0,11.0,14,120,120,4920,5028.0,11.0,11.0
"2008-04-15 17:07:00,165",0,120,120,4920,5028.0,11.0,11.0,14,120,120,5220,4920.0,12.0,12.0
"2008-04-15 17:07:40,170",0,120,120,5220,4920.0,12.0,12.0,14,120,120,5040,5016.0,11.0,11.0
"2008-04-15 17:08:20,172",0,120,120,5040,5016.0,11.0,11.0,14,120,120,4080,4740.0,9.0,9.0
"2008-04-15 17:09:00,160",0,120,120,4080,4740.0,9.0,9.0,14,120,120,4860,4620.0,11.0,11.0
"2008-04-15 17:09:40,164",0,120,120,4860,4620.0,11.0,11.0,14,120,120,4980,4692.0,12.0,12.0
"2008-04-15 17:10:20,169",0,120,120,4980,4692.0,12.0,12.0,14,120,120,5340,4968.0,11.0,11.0
"2008-04-15 17:11:00,166",0,120,120,5340,4968.0,11.0,11.0,14,120,120,5460,5088.0,12.0,12.0
"2008-04-15 17:11:40,168",0,120,120,5460,5088.0,12.0,12.0,14,120,120,6240,5472.0,16.0,16.0
"2008-04-15 17:12:20,163",0,120,120,6240,5472.0,16.0,16.0,14,120,120,6060,5892.0,15.0,15.0
"2008-04-15 17:13:00,159",0,120,120,6060,5892.0,15.0,15.0,14,120,120,5460,5916.0,13.0,13.0
"2008-04-15 17:13:40,165",0,120,120,5460,5916.0,13.0,13.0,14,120,120,5280,5604.0,11.0,11.0
"2008-04-15 17:14:20,169",0,120,120,5280,5604.0,11.0,11.0,14,120,120,5400,5472.0,12.0,12.0
"2008-04-15 17:15:00,169",0,120,120,5400,5472.0,12.0,12.0,14,120,120,4560,5292.0,10.0,10.0
"2008-04-15 17:15:40,156",0,120,120,4560,5292.0,10.0,10.0,14,120,120,4440,4884.0,10.0,10.0
"2008-04-15 17:16:20,162",0,120,120,4440,4884.0,10.0,10.0,14,120,120,5340,4776.0,12.0,12.0
"2008-04-15 17:17:00,166",0,120,120,5340,4776.0,12.0,12.0,14,120,120,5640,5172.0,13.0,13.0
"2008-04-15 17:17:40,159",0,120,120,5640,5172.0,13.0,13.0,14,120,120,6120,5700.0,15.0,15.0
"2008-04-15 17:18:20,164",0,120,120,6120,5700.0,15.0,15.0,14,40,10,5580,5832.0,12.0,12.0
